timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
2013-07-02T00:00:00.000Z;2013-07-02T23:59:59.999Z;2013-07-02T00:00:00.000Z;2013-07-02T00:00:00.000Z;88.0500030518;92.3000030518;87.5100021362;90.1340026855;0;1024082227.85;11361775;2013-07-02T23:59:59.999Z
2013-07-03T00:00:00.000Z;2013-07-03T23:59:59.999Z;2013-07-03T00:00:00.000Z;2013-07-03T00:00:00.000Z;90.4049987793;90.9812011719;76.9792022705;77.5299987793;0;881233115.5;11366350;2013-07-03T23:59:59.999Z
2013-07-04T00:00:00.000Z;2013-07-04T23:59:59.999Z;2013-07-04T00:00:00.000Z;2013-07-04T00:00:00.000Z;78.8899993896;83.1050033569;72;80.5258026123;0;915618608.9;11370500;2013-07-04T23:59:59.999Z
2013-07-05T00:00:00.000Z;2013-07-05T23:59:59.999Z;2013-07-05T00:00:00.000Z;2013-07-05T00:00:00.000Z;79.9899978638;80;65.5260009766;68.4309997559;0;778411178.875;11375125;2013-07-05T23:59:59.999Z
2013-07-06T00:00:00.000Z;2013-07-06T23:59:59.999Z;2013-07-06T00:00:00.000Z;2013-07-06T00:00:00.000Z;68.5049972534;75;66.8199996948;70.2772979736;0;799741618.54;11379800;2013-07-06T23:59:59.999Z
2013-07-07T00:00:00.000Z;2013-07-07T23:59:59.999Z;2013-07-07T00:00:00.000Z;2013-07-07T00:00:00.000Z;68.7490005493;74.5610961914;66.6200027466;74.5610961914;0;848838978.923;11384475;2013-07-07T23:59:59.999Z
2013-07-08T00:00:00.000Z;2013-07-08T23:59:59.999Z;2013-07-08T00:00:00.000Z;2013-07-08T00:00:00.000Z;76.5;80;72.5999984741;76.5159988403;0;871457940.1;11389225;2013-07-08T23:59:59.999Z
2013-07-09T00:00:00.000Z;2013-07-09T23:59:59.999Z;2013-07-09T00:00:00.000Z;2013-07-09T00:00:00.000Z;76;78.3000030518;72.5199966431;76.6940002441;0;873841849.25;11393875;2013-07-09T23:59:59.999Z
2013-07-10T00:00:00.000Z;2013-07-10T23:59:59.999Z;2013-07-10T00:00:00.000Z;2013-07-10T00:00:00.000Z;76.7200012207;87;76.1999969482;86.7600021362;0;988957719;11398775;2013-07-10T23:59:59.999Z
2013-07-11T00:00:00.000Z;2013-07-11T23:59:59.999Z;2013-07-11T00:00:00.000Z;2013-07-11T00:00:00.000Z;88;90.2799987793;85.0799026489;88.9800033569;0;1014650062.5;11403125;2013-07-11T23:59:59.999Z
2013-07-12T00:00:00.000Z;2013-07-12T23:59:59.999Z;2013-07-12T00:00:00.000Z;2013-07-12T00:00:00.000Z;88.9789962769;104;88.1660003662;93.5949020386;0;1067634684.43;11406975;2013-07-12T23:59:59.999Z
2013-07-13T00:00:00.000Z;2013-07-13T23:59:59.999Z;2013-07-13T00:00:00.000Z;2013-07-13T00:00:00.000Z;93.9898986816;98.25;88.0622024536;98.1339035034;0;1119796119.51;11410900;2013-07-13T23:59:59.999Z
2013-07-14T00:00:00.000Z;2013-07-14T23:59:59.999Z;2013-07-14T00:00:00.000Z;2013-07-14T00:00:00.000Z;98.6999969482;98.6999969482;92.8600006104;94.6912994385;0;1080917760.48;11415175;2013-07-14T23:59:59.999Z
2013-07-15T00:00:00.000Z;2013-07-15T23:59:59.999Z;2013-07-15T00:00:00.000Z;2013-07-15T00:00:00.000Z;93.6050033569;101.900001526;93.1100006104;98.4001998901;0;1123658943.86;11419275;2013-07-15T23:59:59.999Z
2013-07-16T00:00:00.000Z;2013-07-16T23:59:59.999Z;2013-07-16T00:00:00.000Z;2013-07-16T00:00:00.000Z;98.890296936;99.8622970581;96.1416015625;97.4507980347;0;1113217032.45;11423375;2013-07-16T23:59:59.999Z
2013-07-17T00:00:00.000Z;2013-07-17T23:59:59.999Z;2013-07-17T00:00:00.000Z;2013-07-17T00:00:00.000Z;96.7099990845;99.9700012207;96.1800003052;98.5;0;1125658000;11428000;2013-07-17T23:59:59.999Z
2013-07-18T00:00:00.000Z;2013-07-18T23:59:59.999Z;2013-07-18T00:00:00.000Z;2013-07-18T00:00:00.000Z;98.5;98.8000030518;86.1999969482;90.5800018311;0;1035512824.5;11432025;2013-07-18T23:59:59.999Z
2013-07-19T00:00:00.000Z;2013-07-19T23:59:59.999Z;2013-07-19T00:00:00.000Z;2013-07-19T00:00:00.000Z;90.068901062;95.2001037598;87.8000030518;92.1699981689;0;1054083771;11436300;2013-07-19T23:59:59.999Z
2013-07-20T00:00:00.000Z;2013-07-20T23:59:59.999Z;2013-07-20T00:00:00.000Z;2013-07-20T00:00:00.000Z;92;93.0999984741;89.2711029053;89.3900985718;0;1022707664.6;11440950;2013-07-20T23:59:59.999Z
2013-07-21T00:00:00.000Z;2013-07-21T23:59:59.999Z;2013-07-21T00:00:00.000Z;2013-07-21T00:00:00.000Z;89.8214035034;91.9499969482;88;90.7573013306;0;1038798980.07;11445900;2013-07-21T23:59:59.999Z
2013-07-22T00:00:00.000Z;2013-07-22T23:59:59.999Z;2013-07-22T00:00:00.000Z;2013-07-22T00:00:00.000Z;91.9980010986;91.9980010986;90.0754013062;91.6100006104;0;1048939080.5;11450050;2013-07-22T23:59:59.999Z
2013-07-23T00:00:00.000Z;2013-07-23T23:59:59.999Z;2013-07-23T00:00:00.000Z;2013-07-23T00:00:00.000Z;91.5999984741;96.8192977905;91.5999984741;95.5585021973;0;1094484057.67;11453550;2013-07-23T23:59:59.999Z
2013-07-24T00:00:00.000Z;2013-07-24T23:59:59.999Z;2013-07-24T00:00:00.000Z;2013-07-24T00:00:00.000Z;95.5585021973;95.9899978638;93;94.5100021362;0;1082848325;11457500;2013-07-24T23:59:59.999Z
2013-07-25T00:00:00.000Z;2013-07-25T23:59:59.999Z;2013-07-25T00:00:00.000Z;2013-07-25T00:00:00.000Z;94.5049972534;97.3300018311;93.8656997681;96.9000015259;0;1110587857.5;11461175;2013-07-25T23:59:59.999Z
2013-07-26T00:00:00.000Z;2013-07-26T23:59:59.999Z;2013-07-26T00:00:00.000Z;2013-07-26T00:00:00.000Z;96.9499969482;97.4691009521;96;96.0202026367;0;1100902799.57;11465325;2013-07-26T23:59:59.999Z
2013-07-27T00:00:00.000Z;2013-07-27T23:59:59.999Z;2013-07-27T00:00:00.000Z;2013-07-27T00:00:00.000Z;96.0201034546;96.9950027466;93;94.1159973145;0;1079491696.8;11469800;2013-07-27T23:59:59.999Z
2013-07-28T00:00:00.000Z;2013-07-28T23:59:59.999Z;2013-07-28T00:00:00.000Z;2013-07-28T00:00:00.000Z;94.4000015259;100.577003479;94;99.7559967041;0;1144602837.9;11474025;2013-07-28T23:59:59.999Z
2013-07-29T00:00:00.000Z;2013-07-29T23:59:59.999Z;2013-07-29T00:00:00.000Z;2013-07-29T00:00:00.000Z;98.5999984741;102.5;98.4550018311;101.199996948;0;1161619140;11478450;2013-07-29T23:59:59.999Z
2013-07-30T00:00:00.000Z;2013-07-30T23:59:59.999Z;2013-07-30T00:00:00.000Z;2013-07-30T00:00:00.000Z;101.488998413;107.989997864;100.470001221;107.989997864;0;1240092366;11483400;2013-07-30T23:59:59.999Z
2013-07-31T00:00:00.000Z;2013-07-31T23:59:59.999Z;2013-07-31T00:00:00.000Z;2013-07-31T00:00:00.000Z;107.949996948;111.34400177;103.879997253;106.089996338;0;1218777833.5;11488150;2013-07-31T23:59:59.999Z
2013-08-01T00:00:00.000Z;2013-08-01T23:59:59.999Z;2013-08-01T00:00:00.000Z;2013-08-01T00:00:00.000Z;106.212997437;108;103.011001587;104;0;1195225200;11492550;2013-08-01T23:59:59.999Z
2013-08-02T00:00:00.000Z;2013-08-02T23:59:59.999Z;2013-08-02T00:00:00.000Z;2013-08-02T00:00:00.000Z;104.856002808;108;101.210998535;104.500999451;0;1201487184.88;11497375;2013-08-02T23:59:59.999Z
2013-08-03T00:00:00.000Z;2013-08-03T23:59:59.999Z;2013-08-03T00:00:00.000Z;2013-08-03T00:00:00.000Z;104.500999451;105.779998779;102.001998901;104.004997253;0;1196226508.12;11501625;2013-08-03T23:59:59.999Z
2013-08-04T00:00:00.000Z;2013-08-04T23:59:59.999Z;2013-08-04T00:00:00.000Z;2013-08-04T00:00:00.000Z;104.949996948;105.949996948;103.523002624;105.143997192;0;1209797378.4;11506100;2013-08-04T23:59:59.999Z
2013-08-05T00:00:00.000Z;2013-08-05T23:59:59.999Z;2013-08-05T00:00:00.000Z;2013-08-05T00:00:00.000Z;105.120002747;107.769996643;105;106.220001221;0;1222677176;11510800;2013-08-05T23:59:59.999Z
2013-08-06T00:00:00.000Z;2013-08-06T23:59:59.999Z;2013-08-06T00:00:00.000Z;2013-08-06T00:00:00.000Z;106.720001221;107.382003784;105.556999206;106.75;0;1229098150;11513800;2013-08-06T23:59:59.999Z
2013-08-07T00:00:00.000Z;2013-08-07T23:59:59.999Z;2013-08-07T00:00:00.000Z;2013-08-07T00:00:00.000Z;106.75;106.75;106.75;106.75;0;1229098150;11513800;2013-08-07T23:59:59.999Z
2013-08-08T00:00:00.000Z;2013-08-08T23:59:59.999Z;2013-08-08T00:00:00.000Z;2013-08-08T00:00:00.000Z;106.75;106.75;101.260002136;103;0;1187105900;11525300;2013-08-08T23:59:59.999Z
2013-08-09T00:00:00.000Z;2013-08-09T23:59:59.999Z;2013-08-09T00:00:00.000Z;2013-08-09T00:00:00.000Z;103.069999695;105.75;101.934997559;102.800003052;0;1185307130;11530225;2013-08-09T23:59:59.999Z
2013-08-10T00:00:00.000Z;2013-08-10T23:59:59.999Z;2013-08-10T00:00:00.000Z;2013-08-10T00:00:00.000Z;102.800003052;103.900001526;102.410003662;103;0;1188153925;11535475;2013-08-10T23:59:59.999Z
2013-08-11T00:00:00.000Z;2013-08-11T23:59:59.999Z;2013-08-11T00:00:00.000Z;2013-08-11T00:00:00.000Z;103;105.190002441;102.754997253;105;0;1211789250;11540850;2013-08-11T23:59:59.999Z
2013-08-12T00:00:00.000Z;2013-08-12T23:59:59.999Z;2013-08-12T00:00:00.000Z;2013-08-12T00:00:00.000Z;105;108;103.5;106.636001587;0;1231248580.9;11546275;2013-08-12T23:59:59.999Z
2013-08-13T00:00:00.000Z;2013-08-13T23:59:59.999Z;2013-08-13T00:00:00.000Z;2013-08-13T00:00:00.000Z;106.989997864;109.349998474;104.650001526;109;0;1259042650;11550850;2013-08-13T23:59:59.999Z
2013-08-14T00:00:00.000Z;2013-08-14T23:59:59.999Z;2013-08-14T00:00:00.000Z;2013-08-14T00:00:00.000Z;109.555000305;114.995002747;108.000999451;112.56199646;0;1300656724.05;11555025;2013-08-14T23:59:59.999Z
2013-08-15T00:00:00.000Z;2013-08-15T23:59:59.999Z;2013-08-15T00:00:00.000Z;2013-08-15T00:00:00.000Z;112.56199646;113.245002747;109;109.989997864;0;1271404657.25;11559275;2013-08-15T23:59:59.999Z
2013-08-16T00:00:00.000Z;2013-08-16T23:59:59.999Z;2013-08-16T00:00:00.000Z;2013-08-16T00:00:00.000Z;109.995002747;112.300003052;108.516998291;108.994003296;0;1260352119;11563500;2013-08-16T23:59:59.999Z
2013-08-17T00:00:00.000Z;2013-08-17T23:59:59.999Z;2013-08-17T00:00:00.000Z;2013-08-17T00:00:00.000Z;108.994003296;113.75;108.224998474;113.5;0;1312996375;11568250;2013-08-17T23:59:59.999Z
2013-08-18T00:00:00.000Z;2013-08-18T23:59:59.999Z;2013-08-18T00:00:00.000Z;2013-08-18T00:00:00.000Z;112.75;114.68800354;112;113.5;0;1313544012.5;11573075;2013-08-18T23:59:59.999Z
2013-08-19T00:00:00.000Z;2013-08-19T23:59:59.999Z;2013-08-19T00:00:00.000Z;2013-08-19T00:00:00.000Z;113.379997253;123.06199646;111.771003723;119;0;1377725475;11577525;2013-08-19T23:59:59.999Z
2013-08-20T00:00:00.000Z;2013-08-20T23:59:59.999Z;2013-08-20T00:00:00.000Z;2013-08-20T00:00:00.000Z;119;123.011001587;117.508003235;121.205001831;0;1403829641.38;11582275;2013-08-20T23:59:59.999Z
2013-08-21T00:00:00.000Z;2013-08-21T23:59:59.999Z;2013-08-21T00:00:00.000Z;2013-08-21T00:00:00.000Z;121.209999084;124.914001465;119.681999206;123.300003052;0;1428698677.5;11587175;2013-08-21T23:59:59.999Z
2013-08-22T00:00:00.000Z;2013-08-22T23:59:59.999Z;2013-08-22T00:00:00.000Z;2013-08-22T00:00:00.000Z;123.300003052;123.5;120.599998474;121.150001526;0;1404437432.5;11592550;2013-08-22T23:59:59.999Z
2013-08-23T00:00:00.000Z;2013-08-23T23:59:59.999Z;2013-08-23T00:00:00.000Z;2013-08-23T00:00:00.000Z;122;122;118.444000244;118.500999451;0;1374309422.45;11597450;2013-08-23T23:59:59.999Z
2013-08-24T00:00:00.000Z;2013-08-24T23:59:59.999Z;2013-08-24T00:00:00.000Z;2013-08-24T00:00:00.000Z;118.510002136;121.38999939;118.019996643;120.044998169;0;1392768092.25;11602050;2013-08-24T23:59:59.999Z
2013-08-25T00:00:00.000Z;2013-08-25T23:59:59.999Z;2013-08-25T00:00:00.000Z;2013-08-25T00:00:00.000Z;119.602996826;122.986999512;119.169998169;122.111000061;0;1417198896.58;11605825;2013-08-25T23:59:59.999Z
2013-08-26T00:00:00.000Z;2013-08-26T23:59:59.999Z;2013-08-26T00:00:00.000Z;2013-08-26T00:00:00.000Z;122.111000061;122.754997253;119.930000305;120.055999756;0;1393847158.6;11609975;2013-08-26T23:59:59.999Z
2013-08-27T00:00:00.000Z;2013-08-27T23:59:59.999Z;2013-08-27T00:00:00.000Z;2013-08-27T00:00:00.000Z;120.069999695;127.239997864;120.069999695;126.5;0;1469193137.5;11614175;2013-08-27T23:59:59.999Z
2013-08-28T00:00:00.000Z;2013-08-28T23:59:59.999Z;2013-08-28T00:00:00.000Z;2013-08-28T00:00:00.000Z;126.480003357;127.319999695;122.620002747;122.620002747;0;1424675797.5;11618625;2013-08-28T23:59:59.999Z
2013-08-29T00:00:00.000Z;2013-08-29T23:59:59.999Z;2013-08-29T00:00:00.000Z;2013-08-29T00:00:00.000Z;122.620002747;123.699996948;122.209999084;122.38999939;0;1422584866.25;11623375;2013-08-29T23:59:59.999Z
2013-08-30T00:00:00.000Z;2013-08-30T23:59:59.999Z;2013-08-30T00:00:00.000Z;2013-08-30T00:00:00.000Z;122.349998474;135.75;120.989997864;133.490005493;0;1552288465;11628500;2013-08-30T23:59:59.999Z
2013-08-31T00:00:00.000Z;2013-08-31T23:59:59.999Z;2013-08-31T00:00:00.000Z;2013-08-31T00:00:00.000Z;133.089996338;140.88999939;132.720001221;135.350006103;0;1574672051.25;11634075;2013-08-31T23:59:59.999Z
2013-09-01T00:00:00.000Z;2013-09-01T23:59:59.999Z;2013-09-01T00:00:00.000Z;2013-09-01T00:00:00.000Z;135.13999939;145.809997559;134.809997559;138.339996338;0;1610215347;11639550;2013-09-01T23:59:59.999Z
2013-09-02T00:00:00.000Z;2013-09-02T23:59:59.999Z;2013-09-02T00:00:00.000Z;2013-09-02T00:00:00.000Z;138.630004883;146.5;134.88999939;135.850006103;0;1581969853.75;11644975;2013-09-02T23:59:59.999Z
2013-09-03T00:00:00.000Z;2013-09-03T23:59:59.999Z;2013-09-03T00:00:00.000Z;2013-09-03T00:00:00.000Z;135.61000061;138.339996338;133;136.770004272;0;1593346565.25;11649825;2013-09-03T23:59:59.999Z
2013-09-04T00:00:00.000Z;2013-09-04T23:59:59.999Z;2013-09-04T00:00:00.000Z;2013-09-04T00:00:00.000Z;136.529998779;144.5;123.61000061;126.739997864;0;1477012117.5;11653875;2013-09-04T23:59:59.999Z
2013-09-05T00:00:00.000Z;2013-09-05T23:59:59.999Z;2013-09-05T00:00:00.000Z;2013-09-05T00:00:00.000Z;126.760002136;131.440002441;121.830001831;126.430000305;0;1473965190.5;11658350;2013-09-05T23:59:59.999Z
2013-09-06T00:00:00.000Z;2013-09-06T23:59:59.999Z;2013-09-06T00:00:00.000Z;2013-09-06T00:00:00.000Z;126.489997864;127.339996338;119.150001526;119.150001526;0;1389646450;11663000;2013-09-06T23:59:59.999Z
2013-09-07T00:00:00.000Z;2013-09-07T23:59:59.999Z;2013-09-07T00:00:00.000Z;2013-09-07T00:00:00.000Z;118.88999939;125.940002441;118.459999084;124.150001526;0;1448411493.75;11666625;2013-09-07T23:59:59.999Z
2013-09-08T00:00:00.000Z;2013-09-08T23:59:59.999Z;2013-09-08T00:00:00.000Z;2013-09-08T00:00:00.000Z;124.129997253;124.720001221;120.489997864;121.660003662;0;1419836071.5;11670525;2013-09-08T23:59:59.999Z
2013-09-09T00:00:00.000Z;2013-09-09T23:59:59.999Z;2013-09-09T00:00:00.000Z;2013-09-09T00:00:00.000Z;121.86000061;129.059997559;119.75;127.11000061;0;1484085516;11675600;2013-09-09T23:59:59.999Z
2013-09-10T00:00:00.000Z;2013-09-10T23:59:59.999Z;2013-09-10T00:00:00.000Z;2013-09-10T00:00:00.000Z;127.269996643;129.740005493;125.900001526;125.910003662;0;1470679164;11680400;2013-09-10T23:59:59.999Z
2013-09-11T00:00:00.000Z;2013-09-11T23:59:59.999Z;2013-09-11T00:00:00.000Z;2013-09-11T00:00:00.000Z;125.88999939;137.830001831;123.269996643;135.25;0;1580450350;11685400;2013-09-11T23:59:59.999Z
2013-09-12T00:00:00.000Z;2013-09-12T23:59:59.999Z;2013-09-12T00:00:00.000Z;2013-09-12T00:00:00.000Z;135.550003052;136.080001831;131.809997559;133.130004883;0;1556386219.25;11690725;2013-09-12T23:59:59.999Z
2013-09-13T00:00:00.000Z;2013-09-13T23:59:59.999Z;2013-09-13T00:00:00.000Z;2013-09-13T00:00:00.000Z;132.830001831;137.580001831;132.270004272;134.979995728;0;1578699084;11695800;2013-09-13T23:59:59.999Z
2013-09-14T00:00:00.000Z;2013-09-14T23:59:59.999Z;2013-09-14T00:00:00.000Z;2013-09-14T00:00:00.000Z;135.009994507;135.850006103;128.869995117;129.220001221;0;1512038755.5;11701275;2013-09-14T23:59:59.999Z
2013-09-15T00:00:00.000Z;2013-09-15T23:59:59.999Z;2013-09-15T00:00:00.000Z;2013-09-15T00:00:00.000Z;129.399993897;131.440002441;128.259994507;130.369995117;0;1526085146;11705800;2013-09-15T23:59:59.999Z
2013-09-16T00:00:00.000Z;2013-09-16T23:59:59.999Z;2013-09-16T00:00:00.000Z;2013-09-16T00:00:00.000Z;130.86000061;132.720001221;129.770004272;131.720001221;0;1542395098;11709650;2013-09-16T23:59:59.999Z
2013-09-17T00:00:00.000Z;2013-09-17T23:59:59.999Z;2013-09-17T00:00:00.000Z;2013-09-17T00:00:00.000Z;131.589996338;132.759994507;124.88999939;131.660003662;0;1542278406;11714100;2013-09-17T23:59:59.999Z
