timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2013-12-02T00:00:00.000Z";"2013-12-02T23:59:59.999Z";"2013-12-02T16:31:01.000Z";"2013-12-02T16:26:02.000Z";"2781";951.4199829102;1055.4200439453;938.4099731445;1043.3299560547;0;12591271605.5;12068350;"2013-12-02T23:59:59.999Z"
"2013-12-01T00:00:00.000Z";"2013-12-01T23:59:59.999Z";"2013-12-01T12:26:02.000Z";"2013-12-01T06:41:01.000Z";"2781";1128.9200439453;1133.0799560547;801.8200073242;955.8499755859;0;11531708947.5;12064350;"2013-12-01T23:59:59.999Z"
"2013-11-30T00:00:00.000Z";"2013-11-30T23:59:59.999Z";"2013-11-30T04:21:01.000Z";"2013-11-30T15:26:02.000Z";"2781";1129.3699951172;1156.1400146484;1106.6099853516;1129.4300537109;0;13620389320.8;12059525;"2013-11-30T23:59:59.999Z"
"2013-11-29T00:00:00.000Z";"2013-11-29T23:59:59.999Z";"2013-11-29T22:06:01.000Z";"2013-11-29T00:31:01.000Z";"2781";1042.0100097656;1146.9699707031;1000.6400146484;1131.9699707031;0;13646039846.2;12055125;"2013-11-29T23:59:59.999Z"
"2013-11-28T00:00:00.000Z";"2013-11-28T23:59:59.999Z";"2013-11-28T02:31:02.000Z";"2013-11-28T02:21:02.000Z";"2781";1003.3800048828;1077.5600585938;962.1699829102;1031.9499511719;0;12435823060;12050800;"2013-11-28T23:59:59.999Z"
"2013-11-27T00:00:00.000Z";"2013-11-27T23:59:59.999Z";"2013-11-27T23:51:03.000Z";"2013-11-27T23:56:05.000Z";"2781";923.8499755859;1001.9600219727;891.6799926758;1001.9600219727;0;12069885699;12046275;"2013-11-27T23:59:59.999Z"
"2013-11-26T00:00:00.000Z";"2013-11-26T23:59:59.999Z";"2013-11-26T23:51:02.000Z";"2013-11-26T00:11:01.000Z";"2781";805.7299804688;928.5399780273;800.799987793;928.0999755859;0;11176110592.5;12041925;"2013-11-26T23:59:59.999Z"
"2013-11-25T00:00:00.000Z";"2013-11-25T23:59:59.999Z";"2013-11-25T23:06:02.000Z";"2013-11-25T22:01:02.000Z";"2781";773.0200195313;810.6799926758;754.4299926758;799.1099853516;0;9619646224.5;12037950;"2013-11-25T23:59:59.999Z"
"2013-11-24T00:00:00.000Z";"2013-11-24T23:59:59.999Z";"2013-11-24T17:46:02.000Z";"2013-11-24T03:31:02.000Z";"2781";795.6300048828;807.3599853516;722.8699951172;774.25;0;9317034156.25;12033625;"2013-11-24T23:59:59.999Z"
"2013-11-23T00:00:00.000Z";"2013-11-23T23:59:59.999Z";"2013-11-23T13:56:03.000Z";"2013-11-23T00:01:01.000Z";"2781";771.700012207;844.9699707031;771.700012207;797.8200073242;0;9597335799;12029450;"2013-11-23T23:59:59.999Z"
"2013-11-22T00:00:00.000Z";"2013-11-22T23:59:59.999Z";"2013-11-22T23:31:02.000Z";"2013-11-22T06:01:01.000Z";"2781";724.0700073242;780.8499755859;668.1300048828;771.4400024414;0;9276681716;12025150;"2013-11-22T23:59:59.999Z"
"2013-11-21T00:00:00.000Z";"2013-11-21T23:59:59.999Z";"2013-11-21T23:06:02.000Z";"2013-11-21T03:36:03.000Z";"2781";594.3200073242;733.4000244141;577.2899780273;722.4299926758;0;8684240726.25;12020875;"2013-11-21T23:59:59.999Z"
"2013-11-20T00:00:00.000Z";"2013-11-20T23:59:59.999Z";"2013-11-20T19:11:02.000Z";"2013-11-20T12:36:01.000Z";"2781";577.9799804688;599.6500244141;448.450012207;590.8300170898;0;7100077963.75;12017125;"2013-11-20T23:59:59.999Z"
"2013-11-19T00:00:00.000Z";"2013-11-19T23:59:59.999Z";"2013-11-19T01:11:02.000Z";"2013-11-19T12:41:01.000Z";"2781";712.7600097656;806.1099853516;456.3900146484;584.6099853516;0;7022949160.5;12013050;"2013-11-19T23:59:59.999Z"
"2013-11-18T00:00:00.000Z";"2013-11-18T23:59:59.999Z";"2013-11-18T23:51:02.000Z";"2013-11-18T00:26:12.000Z";"2781";496.5799865723;703.7800292969;494.9400024414;703.5599975586;0;8449069629;12009025;"2013-11-18T23:59:59.999Z"
"2013-11-17T00:00:00.000Z";"2013-11-17T23:59:59.999Z";"2013-11-17T23:01:01.000Z";"2013-11-17T00:06:01.000Z";"2781";440.9599914551;500.5799865723;440.2399902344;492.1099853516;0;5907842063.75;12005125;"2013-11-17T23:59:59.999Z"
"2013-11-16T00:00:00.000Z";"2013-11-16T23:59:59.999Z";"2013-11-16T12:26:02.000Z";"2013-11-16T00:06:02.000Z";"2781";417.2799987793;450.2600097656;415.5700073242;440.2200012207;0;5282849104.5;12000475;"2013-11-16T23:59:59.999Z"
"2013-11-15T00:00:00.000Z";"2013-11-15T23:59:59.999Z";"2013-11-15T13:36:02.000Z";"2013-11-15T22:11:01.000Z";"2781";419.4100036621;437.8900146484;396.1099853516;417.950012207;0;5013561020;11995600;"2013-11-15T23:59:59.999Z"
"2013-11-14T00:00:00.000Z";"2013-11-14T23:59:59.999Z";"2013-11-14T12:56:02.000Z";"2013-11-14T06:36:02.000Z";"2781";406.4100036621;425.8999938965;395.1900024414;420.200012207;0;5038817795;11991475;"2013-11-14T23:59:59.999Z"
"2013-11-13T00:00:00.000Z";"2013-11-13T23:59:59.999Z";"2013-11-13T20:56:01.000Z";"2013-11-13T04:46:01.000Z";"2781";360.9700012207;414.049987793;359.799987793;407.3699951172;0;4883103453;11986900;"2013-11-13T23:59:59.999Z"
"2013-11-12T00:00:00.000Z";"2013-11-12T23:59:59.999Z";"2013-11-12T11:01:02.000Z";"2013-11-12T00:31:01.000Z";"2781";343.0599975586;362.8099975586;342.799987793;360.3299865723;0;4317726291;11982700;"2013-11-12T23:59:59.999Z"
"2013-11-11T00:00:00.000Z";"2013-11-11T23:59:59.999Z";"2013-11-11T14:51:12.000Z";"2013-11-11T03:56:02.000Z";"2781";325.4100036621;351.2699890137;311.7799987793;342.4400024414;0;4101635027;11977675;"2013-11-11T23:59:59.999Z"
"2013-11-10T00:00:00.000Z";"2013-11-10T23:59:59.999Z";"2013-11-10T00:06:02.000Z";"2013-11-10T16:06:01.000Z";"2781";348.8200073242;350.700012207;277.2399902344;326.6199951172;0;3910613094.5;11972975;"2013-11-10T23:59:59.999Z"
"2013-11-09T00:00:00.000Z";"2013-11-09T23:59:59.999Z";"2013-11-09T16:56:01.000Z";"2013-11-09T05:51:01.000Z";"2781";338.5799865723;370.8200073242;319.7099914551;339.1099853516;0;4058705857;11968700;"2013-11-09T23:59:59.999Z"
"2013-11-08T00:00:00.000Z";"2013-11-08T23:59:59.999Z";"2013-11-08T23:36:02.000Z";"2013-11-08T00:16:02.000Z";"2781";297.8500061035;338.6600036621;296.9299926758;338.1099853516;0;4045494602.75;11965025;"2013-11-08T23:59:59.999Z"
"2013-11-07T00:00:00.000Z";"2013-11-07T23:59:59.999Z";"2013-11-07T16:36:03.000Z";"2013-11-07T00:06:02.000Z";"2781";261.6799926758;304.1700134277;261.549987793;296.4100036621;0;3545560086.75;11961675;"2013-11-07T23:59:59.999Z"
"2013-11-06T00:00:00.000Z";"2013-11-06T23:59:59.999Z";"2013-11-06T22:26:01.000Z";"2013-11-06T00:01:08.000Z";"2781";244.7799987793;263;244.7799987793;262.5;0;3138994687.5;11958075;"2013-11-06T23:59:59.999Z"
"2013-11-05T00:00:00.000Z";"2013-11-05T23:59:59.999Z";"2013-11-05T18:16:08.000Z";"2013-11-05T06:06:02.000Z";"2781";229.2100067139;250.6600036621;226.2200012207;245.2400054932;0;2931598960;11954000;"2013-11-05T23:59:59.999Z"
"2013-11-04T00:00:00.000Z";"2013-11-04T23:59:59.999Z";"2013-11-04T23:46:03.000Z";"2013-11-04T04:16:03.000Z";"2781";214.6600036621;231.0099945068;213.9400024414;229.1000061035;0;2737659087.5;11949625;"2013-11-04T23:59:59.999Z"
"2013-11-03T00:00:00.000Z";"2013-11-03T23:59:59.999Z";"2013-11-03T23:56:02.000Z";"2013-11-03T11:06:05.000Z";"2781";205.9900054932;215.0500030518;203.9900054932;215.0500030518;0;2568713111.25;11944725;"2013-11-03T23:59:59.999Z"
"2013-11-02T00:00:00.000Z";"2013-11-02T23:59:59.999Z";"2013-11-02T00:06:02.000Z";"2013-11-02T01:01:02.000Z";"2781";205.8099975586;207.7599945068;201.6499938965;206.2200012207;0;2462261644.5;11939975;"2013-11-02T23:59:59.999Z"
"2013-11-01T00:00:00.000Z";"2013-11-01T23:59:59.999Z";"2013-11-01T17:01:03.000Z";"2013-11-01T04:26:03.000Z";"2781";203.8999938965;206.6499938965;202.1300048828;206.1799926758;0;2460742836.5;11934925;"2013-11-01T23:59:59.999Z"
"2013-10-31T00:00:00.000Z";"2013-10-31T23:59:59.999Z";"2013-10-31T19:51:02.000Z";"2013-10-31T08:21:02.000Z";"2781";199.8300018311;205.1799926758;198.8500061035;204;0;2433658800;11929700;"2013-10-31T23:59:59.999Z"
"2013-10-30T00:00:00.000Z";"2013-10-30T23:59:59.999Z";"2013-10-30T16:26:03.000Z";"2013-10-30T22:41:09.000Z";"2781";204.3899993896;209.1600036621;199.9700012207;199.9700012207;0;2384492272.5;11924249.927209422;"2013-10-30T23:59:59.999Z"
"2013-10-29T00:00:00.000Z";"2013-10-29T23:59:59.999Z";"2013-10-29T15:26:01.000Z";"2013-10-29T00:01:01.000Z";"2781";198.5500030518;204.7899932861;198.5500030518;204.3899993896;0;2436241934.25;11919575;"2013-10-29T23:59:59.999Z"
"2013-10-28T00:00:00.000Z";"2013-10-28T23:59:59.999Z";"2013-10-28T10:11:03.000Z";"2013-10-28T01:21:01.000Z";"2781";196.2100067139;198.6199951172;192.0599975586;198.5500030518;0;2365837416.25;11915575;"2013-10-28T23:59:59.999Z"
"2013-10-27T00:00:00.000Z";"2013-10-27T23:59:59.999Z";"2013-10-27T23:56:03.000Z";"2013-10-27T00:01:01.000Z";"2781";176.6000061035;196.4400024414;176.6000061035;196.4400024414;0;2339831217;11911175;"2013-10-27T23:59:59.999Z"
"2013-10-26T00:00:00.000Z";"2013-10-26T23:59:59.999Z";"2013-10-26T00:26:02.000Z";"2013-10-26T20:46:09.000Z";"2781";187.4499969482;188.4100036621;175.75;177.3200073242;0;2111296044;11906700;"2013-10-26T23:59:59.999Z"
"2013-10-25T00:00:00.000Z";"2013-10-25T23:59:59.999Z";"2013-10-25T01:26:11.000Z";"2013-10-25T15:01:01.000Z";"2781";197.6900024414;198.8699951172;168.5;186.6900024414;0;2222012383.5;11902150;"2013-10-25T23:59:59.999Z"
"2013-10-24T00:00:00.000Z";"2013-10-24T23:59:59.999Z";"2013-10-24T02:31:03.000Z";"2013-10-24T08:01:02.000Z";"2781";214.3000030518;217.4199981689;168.5200042725;198.2299957275;0;2358198593.25;11896275;"2013-10-24T23:59:59.999Z"
"2013-10-23T00:00:00.000Z";"2013-10-23T23:59:59.999Z";"2013-10-23T23:56:13.000Z";"2013-10-23T02:16:02.000Z";"2781";193.3600006104;213.6199951172;192.3800048828;213.6199951172;0;2540139398.5;11890925;"2013-10-23T23:59:59.999Z"
"2013-10-22T00:00:00.000Z";"2013-10-22T23:59:59.999Z";"2013-10-22T12:01:02.000Z";"2013-10-22T00:01:02.000Z";"2781";182.6499938965;196.2700042725;182.6499938965;193.7599945068;0;2302910260;11885375;"2013-10-22T23:59:59.999Z"
"2013-10-21T00:00:00.000Z";"2013-10-21T23:59:59.999Z";"2013-10-21T12:01:02.000Z";"2013-10-21T00:01:02.000Z";"2781";174.8000030518;184.8200073242;174.8000030518;182.2100067139;0;2164518142.5;11879250;"2013-10-21T23:59:59.999Z"
"2013-10-20T00:00:00.000Z";"2013-10-20T23:59:59.999Z";"2013-10-20T15:21:03.000Z";"2013-10-20T03:41:02.000Z";"2781";171.6600036621;174.9100036621;168.9499969482;174.6100006104;0;2073319140;11874000;"2013-10-20T23:59:59.999Z"
"2013-10-19T00:00:00.000Z";"2013-10-19T23:59:59.999Z";"2013-10-19T10:36:05.000Z";"2013-10-19T00:06:03.000Z";"2781";155.9100036621;177.4799957275;155.6999969482;172.4199981689;0;2046457290.5;11869025;"2013-10-19T23:59:59.999Z"
"2013-10-18T00:00:00.000Z";"2013-10-18T23:59:59.999Z";"2013-10-18T23:51:02.000Z";"2013-10-18T09:46:01.000Z";"2781";146.3699951172;155.9600067139;145.5700073242;155.9600067139;0;1850219763;11863425;"2013-10-18T23:59:59.999Z"
"2013-10-17T00:00:00.000Z";"2013-10-17T23:59:59.999Z";"2013-10-17T15:16:09.000Z";"2013-10-17T00:01:03.000Z";"2781";142.4100036621;147.4199981689;142.4100036621;146.25;0;1734327562.5;11858650;"2013-10-17T23:59:59.999Z"
"2013-10-16T00:00:00.000Z";"2013-10-16T23:59:59.999Z";"2013-10-16T07:06:02.000Z";"2013-10-16T16:46:02.000Z";"2781";145.6499938965;152.2299957275;142.4299926758;142.5500030518;0;1689851847.5;11854450;"2013-10-16T23:59:59.999Z"
"2013-10-15T00:00:00.000Z";"2013-10-15T23:59:59.999Z";"2013-10-15T23:06:04.000Z";"2013-10-15T13:26:01.000Z";"2781";140.7700042725;145.3899993896;139.1300048828;145.2400054932;0;1720981439;11849225;"2013-10-15T23:59:59.999Z"
"2013-10-14T00:00:00.000Z";"2013-10-14T23:59:59.999Z";"2013-10-14T10:26:01.000Z";"2013-10-14T00:16:01.000Z";"2781";139.2700042725;144.1199951172;138.8999938965;140.5200042725;0;1664129178;11842650;"2013-10-14T23:59:59.999Z"
"2013-10-13T00:00:00.000Z";"2013-10-13T23:59:59.999Z";"2013-10-13T22:46:01.000Z";"2013-10-13T07:31:09.000Z";"2781";135.1900024414;138.6600036621;134.5500030518;138.1300048828;0;1634968838.5;11836450;"2013-10-13T23:59:59.999Z"
"2013-10-12T00:00:00.000Z";"2013-10-12T23:59:59.999Z";"2013-10-12T17:26:05.000Z";"2013-10-12T00:06:02.000Z";"2781";130.8999938965;135.6600036621;130.5599975586;135.1900024414;0;1599426130.5;11830950;"2013-10-12T23:59:59.999Z"
"2013-10-11T00:00:00.000Z";"2013-10-11T23:59:59.999Z";"2013-10-11T10:11:02.000Z";"2013-10-11T14:06:01.000Z";"2781";130.75;131.8099975586;129.6399993896;130.8999938965;0;1547971040;11825600;"2013-10-11T23:59:59.999Z"
"2013-10-10T00:00:00.000Z";"2013-10-10T23:59:59.999Z";"2013-10-10T03:56:01.000Z";"2013-10-10T16:46:05.000Z";"2781";130.6699981689;131.5;129.2599945068;130.5899963379;0;1543701125.25;11820975;"2013-10-10T23:59:59.999Z"
"2013-10-09T00:00:00.000Z";"2013-10-09T23:59:59.999Z";"2013-10-09T20:06:02.000Z";"2013-10-09T00:11:02.000Z";"2781";125.8499984741;131.75;125.5800018311;130.6900024414;0;1544249376.25;11816125;"2013-10-09T23:59:59.999Z"
"2013-10-08T00:00:00.000Z";"2013-10-08T23:59:59.999Z";"2013-10-08T00:16:01.000Z";"2013-10-08T15:36:01.000Z";"2781";126.7399978638;127.4700012207;124.7099990845;126;0;1488277350;11811725;"2013-10-08T23:59:59.999Z"
"2013-10-07T00:00:00.000Z";"2013-10-07T23:59:59.999Z";"2013-10-07T06:31:01.000Z";"2013-10-07T22:21:02.000Z";"2781";129.4299926758;130.2700042725;126.3600006104;126.9400024414;0;1498859917.5;11807625;"2013-10-07T23:59:59.999Z"
"2013-10-06T00:00:00.000Z";"2013-10-06T23:59:59.999Z";"2013-10-06T08:26:02.000Z";"2013-10-06T11:36:08.000Z";"2781";128.3600006104;129.6600036621;126.1500015259;129;0;1522686975;11803775;"2013-10-06T23:59:59.999Z"
"2013-10-05T00:00:00.000Z";"2013-10-05T23:59:59.999Z";"2013-10-05T10:31:12.000Z";"2013-10-05T09:36:01.000Z";"2781";128.6300048828;130.4400024414;128.0299987793;128.5500030518;0;1516777518.75;11799125;"2013-10-05T23:59:59.999Z"
"2013-10-04T00:00:00.000Z";"2013-10-04T23:59:59.999Z";"2013-10-04T20:56:02.000Z";"2013-10-04T00:01:03.000Z";"2781";123.4100036621;130.0899963379;123.4100036621;129.0099945068;0;1521498786.5;11793650;"2013-10-04T23:59:59.999Z"
"2013-10-03T00:00:00.000Z";"2013-10-03T23:59:59.999Z";"2013-10-03T23:56:03.000Z";"2013-10-03T14:21:02.000Z";"2781";114.4499969482;123.6299972534;111.8199996948;123.6299972534;0;1457492614.5;11789150;"2013-10-03T23:59:59.999Z"
"2013-10-02T00:00:00.000Z";"2013-10-02T23:59:59.999Z";"2013-10-02T12:41:01.000Z";"2013-10-02T18:01:09.000Z";"2781";132.0500030518;133.5899963379;102.25;114.1299972534;0;1344930746;11784200;"2013-10-02T23:59:59.999Z"
"2013-10-01T00:00:00.000Z";"2013-10-01T23:59:59.999Z";"2013-10-01T11:16:01.000Z";"2013-10-01T18:56:02.000Z";"2781";132.6799926758;134.6300048828;131.5500030518;132.1799926758;0;1557001092;11779400;"2013-10-01T23:59:59.999Z"
"2013-09-30T00:00:00.000Z";"2013-09-30T23:59:59.999Z";"2013-09-30T00:16:02.000Z";"2013-09-30T18:06:02.000Z";"2781";137.1499938965;138.3500061035;130.2700042725;133;0;1566038425;11774725;"2013-09-30T23:59:59.999Z"
"2013-09-29T00:00:00.000Z";"2013-09-29T23:59:59.999Z";"2013-09-29T13:36:01.000Z";"2013-09-29T02:01:01.000Z";"2781";134.8999938965;140.6100006104;134.7100067139;137.3399963379;0;1616584504.5;11770675;"2013-09-29T23:59:59.999Z"
"2013-09-28T00:00:00.000Z";"2013-09-28T23:59:59.999Z";"2013-09-28T23:31:01.000Z";"2013-09-28T11:36:01.000Z";"2781";133.7700042725;135.6300048828;132.5599975586;134.7799987793;0;1585878761.5;11766425;"2013-09-28T23:59:59.999Z"
"2013-09-27T00:00:00.000Z";"2013-09-27T23:59:59.999Z";"2013-09-27T23:41:02.000Z";"2013-09-27T00:51:01.000Z";"2781";128.9400024414;134.7400054932;128.4900054932;133.7799987793;0;1573520360;11762000;"2013-09-27T23:59:59.999Z"
"2013-09-26T00:00:00.000Z";"2013-09-26T23:59:59.999Z";"2013-09-26T13:46:02.000Z";"2013-09-26T23:01:02.000Z";"2781";128.2100067139;134.9340057373;127.3199996948;128.3800048828;0;1509434269;11757550;"2013-09-26T23:59:59.999Z"
"2013-09-25T00:00:00.000Z";"2013-09-25T23:59:59.999Z";"2013-09-25T12:01:01.000Z";"2013-09-25T00:06:01.000Z";"2781";127.3799972534;129.6900024414;127.3300018311;128.2200012207;0;1507033770;11753500;"2013-09-25T23:59:59.999Z"
"2013-09-24T00:00:00.000Z";"2013-09-24T23:59:59.999Z";"2013-09-24T21:41:02.000Z";"2013-09-24T14:36:01.000Z";"2781";126.0500030518;127.4599990845;125.3899993896;127.25;0;1494974356.25;11748325;"2013-09-24T23:59:59.999Z"
"2013-09-23T00:00:00.000Z";"2013-09-23T23:59:59.999Z";"2013-09-23T14:26:01.000Z";"2013-09-23T18:21:01.000Z";"2781";128.9799957275;132.7250061035;125.6600036621;125.9499969482;0;1479037147.5;11743050;"2013-09-23T23:59:59.999Z"
"2013-09-22T00:00:00.000Z";"2013-09-22T23:59:59.999Z";"2013-09-22T11:31:04.000Z";"2013-09-22T03:01:01.000Z";"2781";127.8700027466;133.9400024414;126.5899963379;129.1199951172;0;1515584736;11737800;"2013-09-22T23:59:59.999Z"
"2013-09-21T00:00:00.000Z";"2013-09-21T23:59:59.999Z";"2013-09-21T08:51:01.000Z";"2013-09-21T14:31:01.000Z";"2781";126.9499969482;128.6100006104;126.2399978638;127.4300003052;0;1495101146.75;11732725;"2013-09-21T23:59:59.999Z"
"2013-09-20T00:00:00.000Z";"2013-09-20T23:59:59.999Z";"2013-09-20T08:06:22.000Z";"2013-09-20T23:31:01.000Z";"2781";129.6999969482;135.6199951172;126.6800003052;127.0400009155;0;1489921944;11727975;"2013-09-20T23:59:59.999Z"
"2013-09-19T00:00:00.000Z";"2013-09-19T23:59:59.999Z";"2013-09-19T02:06:02.000Z";"2013-09-19T17:31:01.000Z";"2781";131.3699951172;131.7700042725;128.4499969482;129.6499938965;0;1519883708.75;11722975;"2013-09-19T23:59:59.999Z"
"2013-09-18T00:00:00.000Z";"2013-09-18T23:59:59.999Z";"2013-09-18T12:36:02.000Z";"2013-09-18T05:21:02.000Z";"2781";131.7100067139;133.1999969482;130.5399932861;131.4700012207;0;1540598327.5;11718250;"2013-09-18T23:59:59.999Z"
"2013-09-17T00:00:00.000Z";"2013-09-17T23:59:59.999Z";"2013-09-17T22:26:01.000Z";"2013-09-17T05:56:01.000Z";"2781";131.5899963379;132.7599945068;124.8899993896;131.6600036621;0;1542278406;11714100;"2013-09-17T23:59:59.999Z"
"2013-09-16T00:00:00.000Z";"2013-09-16T23:59:59.999Z";"2013-09-16T09:46:01.000Z";"2013-09-16T04:56:02.000Z";"2781";130.8600006104;132.7200012207;129.7700042725;131.7200012207;0;1542395098;11709650;"2013-09-16T23:59:59.999Z"
"2013-09-15T00:00:00.000Z";"2013-09-15T23:59:59.999Z";"2013-09-15T11:46:01.000Z";"2013-09-15T06:21:01.000Z";"2781";129.3999938965;131.4400024414;128.2599945068;130.3699951172;0;1526085146;11705800;"2013-09-15T23:59:59.999Z"
"2013-09-14T00:00:00.000Z";"2013-09-14T23:59:59.999Z";"2013-09-14T02:36:01.000Z";"2013-09-14T22:26:01.000Z";"2781";135.0099945068;135.8500061035;128.8699951172;129.2200012207;0;1512038755.5;11701275;"2013-09-14T23:59:59.999Z"
"2013-09-13T00:00:00.000Z";"2013-09-13T23:59:59.999Z";"2013-09-13T03:51:02.000Z";"2013-09-13T01:21:01.000Z";"2781";132.8300018311;137.5800018311;132.2700042725;134.9799957275;0;1578699084;11695800;"2013-09-13T23:59:59.999Z"
"2013-09-12T00:00:00.000Z";"2013-09-12T23:59:59.999Z";"2013-09-12T00:06:02.000Z";"2013-09-12T10:41:02.000Z";"2781";135.5500030518;136.0800018311;131.8099975586;133.1300048828;0;1556386219.25;11690725;"2013-09-12T23:59:59.999Z"
"2013-09-11T00:00:00.000Z";"2013-09-11T23:59:59.999Z";"2013-09-11T22:41:01.000Z";"2013-09-11T05:41:02.000Z";"2781";125.8899993896;137.8300018311;123.2699966431;135.25;0;1580450350;11685400;"2013-09-11T23:59:59.999Z"
"2013-09-10T00:00:00.000Z";"2013-09-10T23:59:59.999Z";"2013-09-10T09:06:02.000Z";"2013-09-10T23:51:01.000Z";"2781";127.2699966431;129.7400054932;125.9000015259;125.9100036621;0;1470679164;11680400;"2013-09-10T23:59:59.999Z"
"2013-09-09T00:00:00.000Z";"2013-09-09T23:59:59.999Z";"2013-09-09T15:16:03.000Z";"2013-09-09T11:16:02.000Z";"2781";121.8600006104;129.0599975586;119.75;127.1100006104;0;1484085516;11675600;"2013-09-09T23:59:59.999Z"
"2013-09-08T00:00:00.000Z";"2013-09-08T23:59:59.999Z";"2013-09-08T03:11:02.000Z";"2013-09-08T22:36:02.000Z";"2781";124.1299972534;124.7200012207;120.4899978638;121.6600036621;0;1419836071.5;11670525;"2013-09-08T23:59:59.999Z"
"2013-09-07T00:00:00.000Z";"2013-09-07T23:59:59.999Z";"2013-09-07T17:46:01.000Z";"2013-09-07T00:41:01.000Z";"2781";118.8899993896;125.9400024414;118.4599990845;124.1500015259;0;1448411493.75;11666625;"2013-09-07T23:59:59.999Z"
"2013-09-06T00:00:00.000Z";"2013-09-06T23:59:59.999Z";"2013-09-06T03:06:01.000Z";"2013-09-06T23:56:02.000Z";"2781";126.4899978638;127.3399963379;119.1500015259;119.1500015259;0;1389646450;11663000;"2013-09-06T23:59:59.999Z"
"2013-09-05T00:00:00.000Z";"2013-09-05T23:59:59.999Z";"2013-09-05T15:41:01.000Z";"2013-09-05T02:01:02.000Z";"2781";126.7600021362;131.4400024414;121.8300018311;126.4300003052;0;1473965190.5;11658350;"2013-09-05T23:59:59.999Z"
"2013-09-04T00:00:00.000Z";"2013-09-04T23:59:59.999Z";"2013-09-04T13:51:22.000Z";"2013-09-04T21:26:02.000Z";"2781";136.5299987793;144.5;123.6100006104;126.7399978638;0;1477012117.5;11653875;"2013-09-04T23:59:59.999Z"
"2013-09-03T00:00:00.000Z";"2013-09-03T23:59:59.999Z";"2013-09-03T12:26:02.000Z";"2013-09-03T11:51:02.000Z";"2781";135.6100006104;138.3399963379;133;136.7700042725;0;1593346565.25;11649825;"2013-09-03T23:59:59.999Z"
"2013-09-02T00:00:00.000Z";"2013-09-02T23:59:59.999Z";"2013-09-02T11:36:02.000Z";"2013-09-02T08:41:02.000Z";"2781";138.6300048828;146.5;134.8899993896;135.8500061035;0;1581969853.75;11644975;"2013-09-02T23:59:59.999Z"
"2013-09-01T00:00:00.000Z";"2013-09-01T23:59:59.999Z";"2013-09-01T18:31:22.000Z";"2013-09-01T03:56:01.000Z";"2781";135.1399993896;145.8099975586;134.8099975586;138.3399963379;0;1610215347;11639550;"2013-09-01T23:59:59.999Z"
"2013-08-31T00:00:00.000Z";"2013-08-31T23:59:59.999Z";"2013-08-31T21:11:02.000Z";"2013-08-31T07:46:02.000Z";"2781";133.0899963379;140.8899993896;132.7200012207;135.3500061035;0;1574672051.25;11634075;"2013-08-31T23:59:59.999Z"
"2013-08-30T00:00:00.000Z";"2013-08-30T23:59:59.999Z";"2013-08-30T15:46:02.000Z";"2013-08-30T12:36:02.000Z";"2781";122.3499984741;135.75;120.9899978638;133.4900054932;0;1552288465;11628500;"2013-08-30T23:59:59.999Z"
"2013-08-29T00:00:00.000Z";"2013-08-29T23:59:59.999Z";"2013-08-29T00:56:02.000Z";"2013-08-29T10:26:02.000Z";"2781";122.6200027466;123.6999969482;122.2099990845;122.3899993896;0;1422584866.25;11623375;"2013-08-29T23:59:59.999Z"
"2013-08-28T00:00:00.000Z";"2013-08-28T23:59:59.999Z";"2013-08-28T04:16:02.000Z";"2013-08-28T23:56:02.000Z";"2781";126.4800033569;127.3199996948;122.6200027466;122.6200027466;0;1424675797.5;11618625;"2013-08-28T23:59:59.999Z"
"2013-08-27T00:00:00.000Z";"2013-08-27T23:59:59.999Z";"2013-08-27T05:46:05.000Z";"2013-08-27T00:01:02.000Z";"2781";120.0699996948;127.2399978638;120.0699996948;126.5;0;1469193137.5;11614175;"2013-08-27T23:59:59.999Z"
"2013-08-26T00:00:00.000Z";"2013-08-26T23:59:59.999Z";"2013-08-26T00:06:02.000Z";"2013-08-26T18:11:02.000Z";"2781";122.111000061;122.7549972534;119.9300003052;120.0559997559;0;1393847158.6;11609975;"2013-08-26T23:59:59.999Z"
"2013-08-25T00:00:00.000Z";"2013-08-25T23:59:59.999Z";"2013-08-25T23:21:02.000Z";"2013-08-25T03:01:02.000Z";"2781";119.6029968262;122.9869995117;119.1699981689;122.111000061;0;1417198896.58;11605825;"2013-08-25T23:59:59.999Z"
"2013-08-24T00:00:00.000Z";"2013-08-24T23:59:59.999Z";"2013-08-24T21:06:02.000Z";"2013-08-24T10:41:01.000Z";"2781";118.5100021362;121.3899993896;118.0199966431;120.0449981689;0;1392768092.25;11602050;"2013-08-24T23:59:59.999Z"
"2013-08-23T00:00:00.000Z";"2013-08-23T23:59:59.999Z";"2013-08-23T00:06:01.000Z";"2013-08-23T23:11:02.000Z";"2781";122;122;118.4440002441;118.5009994507;0;1374309422.45;11597450;"2013-08-23T23:59:59.999Z"
"2013-08-22T00:00:00.000Z";"2013-08-22T23:59:59.999Z";"2013-08-22T19:26:01.000Z";"2013-08-22T01:41:02.000Z";"2781";123.3000030518;123.5;120.5999984741;121.1500015259;0;1404437432.5;11592550;"2013-08-22T23:59:59.999Z"
